0.0 -0.000247
4.01735e-05 0.000911383
0.000165284 0.00208872
0.000375748 0.00328473
0.000672221 0.00449907
0.00105548 0.00573137
0.001526 0.0069812
0.00208431 0.00824792
0.00273097 0.00953103
0.00346643 0.0108298
0.00429118 0.0121434
0.00520557 0.013471
0.00621009 0.0148117
0.00730497 0.0161646
0.00849056 0.0175285
0.00976717 0.0189024
0.0111349 0.020285
0.012594 0.0216752
0.0141447 0.0230716
0.0157869 0.0244729
0.0175208 0.0258777
0.0193462 0.0272845
0.0212631 0.0286918
0.0232714 0.0300982
0.0253708 0.0315021
0.0275612 0.0329019
0.0298422 0.034296
0.0322133 0.0356827
0.0346742 0.0370604
0.0372244 0.0384276
0.0398633 0.0397825
0.0425901 0.0411236
0.0454044 0.0424491
0.0483051 0.0437575
0.0512915 0.0450473
0.0543627 0.0463168
0.0575176 0.0475646
0.0607554 0.0487891
0.0640746 0.0499891
0.0674743 0.051163
0.0709532 0.0523096
0.0745097 0.0534276
0.078143 0.054516
0.0818511 0.0555735
0.0856329 0.0565993
0.0894867 0.0575924
0.0934108 0.0585519
0.0974037 0.0594772
0.101464 0.0603676
0.105589 0.0612226
0.109778 0.0620418
0.114029 0.062825
0.118339 0.0635719
0.122708 0.0642826
0.127133 0.064957
0.131613 0.0655953
0.136144 0.0661979
0.140727 0.0667653
0.145357 0.0672978
0.150035 0.0677963
0.154757 0.0682615
0.159521 0.0686945
0.164327 0.0690961
0.169171 0.0694676
0.174051 0.0698103
0.178967 0.0701256
0.183916 0.070415
0.188895 0.0706801
0.193904 0.0709228
0.19894 0.0711447
0.204001 0.071348
0.209097 0.0715341
0.214239 0.0717032
0.219427 0.0718553
0.22466 0.0719904
0.229936 0.0721087
0.235255 0.07221
0.240616 0.0722945
0.246018 0.0723623
0.251461 0.0724133
0.256943 0.0724477
0.262464 0.0724656
0.268022 0.072467
0.273617 0.072452
0.279249 0.0724208
0.284915 0.0723735
0.290616 0.0723101
0.29635 0.0722308
0.302116 0.0721358
0.307914 0.0720252
0.313742 0.071899
0.3196 0.0717576
0.325486 0.0716009
0.3314 0.0714293
0.337341 0.0712428
0.343308 0.0710416
0.3493 0.070826
0.355316 0.0705961
0.361355 0.0703521
0.367415 0.0700941
0.373497 0.0698225
0.379599 0.0695373
0.385721 0.0692389
0.39186 0.0689273
0.398016 0.0686029
0.404189 0.0682658
0.410377 0.0679163
0.416579 0.0675546
0.422795 0.067181
0.429023 0.0667956
0.435262 0.0663986
0.441511 0.0659905
0.44777 0.0655712
0.454037 0.0651412
0.460312 0.0647006
0.466593 0.0642498
0.472879 0.0637888
0.479169 0.0633181
0.485463 0.0628377
0.491759 0.0623481
0.498057 0.0618494
0.504354 0.0613418
0.510652 0.0608257
0.516947 0.0603012
0.52324 0.0597687
0.529529 0.0592283
0.535814 0.0586803
0.542093 0.058125
0.548365 0.0575627
0.55463 0.0569935
0.560886 0.0564177
0.567133 0.0558355
0.573368 0.0552473
0.579593 0.0546532
0.585804 0.0540535
0.592002 0.0534484
0.598186 0.0528382
0.604354 0.0522231
0.610505 0.0516033
0.616639 0.0509791
0.622754 0.0503508
0.62885 0.0497185
0.634926 0.0490824
0.64098 0.048443
0.647012 0.0478002
0.65302 0.0471544
0.659005 0.0465058
0.664964 0.0458547
0.670897 0.0452012
0.676802 0.0445455
0.68268 0.043888
0.688529 0.0432288
0.694348 0.0425681
0.700136 0.0419061
0.705892 0.0412431
0.711616 0.0405793
0.717306 0.0399149
0.722962 0.03925
0.728582 0.038585
0.734166 0.03792
0.739713 0.0372552
0.745222 0.0365908
0.750692 0.0359271
0.756122 0.0352642
0.761512 0.0346023
0.76686 0.0339417
0.772166 0.0332826
0.777428 0.032625
0.782647 0.0319693
0.787821 0.0313157
0.792949 0.0306643
0.79803 0.0300153
0.803064 0.029369
0.808051 0.0287255
0.812988 0.028085
0.817876 0.0274477
0.822713 0.0268138
0.827499 0.0261835
0.832233 0.0255571
0.836914 0.0249346
0.841542 0.0243162
0.846115 0.0237023
0.850634 0.0230929
0.855097 0.0224882
0.859504 0.0218885
0.863853 0.0212939
0.868145 0.0207046
0.872379 0.0201208
0.876553 0.0195427
0.880668 0.0189704
0.884722 0.0184042
0.888715 0.0178442
0.892646 0.0172907
0.896515 0.0167437
0.900321 0.0162035
0.904064 0.0156702
0.907743 0.0151441
0.911356 0.0146254
0.914905 0.0141141
0.918387 0.0136104
0.921804 0.0131146
0.925153 0.0126268
0.928435 0.0121472
0.931649 0.0116759
0.934794 0.0112132
0.93787 0.0107591
0.940877 0.0103138
0.943814 0.0098776
0.94668 0.00945053
0.949476 0.00903277
0.9522 0.00862448
0.954852 0.00822579
0.957366 0.0040463
0.95988 0.00400255
0.96232 0.00396006
0.964687 0.00391886
0.96698 0.00387895
0.969198 0.00384032
0.971342 0.003803
0.973411 0.00376698
0.975405 0.00373228
0.977322 0.00369889
0.979165 0.00366682
0.98093 0.00363608
0.98262 0.00360667
0.984232 0.00357859
0.985768 0.00355186
0.987226 0.00352647
0.988607 0.00350244
0.98991 0.00347975
0.991135 0.00345842
0.992282 0.00343846
0.993351 0.00341985
0.994341 0.00340261
0.995253 0.00338674
0.996086 0.00337224
0.996839 0.00335912
0.997514 0.00334737
0.99811 0.003337
0.998626 0.00332801
0.999063 0.0033204
0.999421 0.00331417
0.9997 0.00330933
0.999898 0.00330586
1.00002 0.00330379
1.00006 0.0033031
0.0 -0.000247
4.3869e-05 -0.00138634
0.000171185 -0.00250667
0.000381231 -0.00360792
0.000673175 -0.00468988
0.000673175 -0.00468988
0.00104451 -0.00574721
0.00149292 -0.00677463
0.00201726 -0.00777211
0.002617 -0.00873994
0.00329119 -0.0096786
0.00403905 -0.0105886
0.00485998 -0.0114702
0.00575304 -0.0123242
0.00671756 -0.0131509
0.00775254 -0.0139511
0.00885731 -0.0147253
0.0100312 -0.0154743
0.0112733 -0.0161988
0.0125828 -0.0168995
0.0139592 -0.0175772
0.0154015 -0.0182327
0.0169092 -0.0188668
0.0184814 -0.0194805
0.0201175 -0.0200745
0.0218168 -0.0206497
0.0235786 -0.0212071
0.0254024 -0.0217475
0.0272875 -0.0222719
0.0292333 -0.0227812
0.0312392 -0.0232763
0.0333049 -0.0237581
0.0354298 -0.0242276
0.0376133 -0.0246856
0.0398552 -0.0251331
0.042155 -0.0255709
0.0445125 -0.026
0.0469272 -0.0264212
0.0493989 -0.0268353
0.0519276 -0.0272432
0.0545129 -0.0276458
0.0571547 -0.0280437
0.059853 -0.0284377
0.0626078 -0.0288287
0.065419 -0.0292172
0.0682868 -0.029604
0.0712112 -0.0299898
0.0741923 -0.030375
0.0772305 -0.0307604
0.0803258 -0.0311465
0.0834787 -0.0315338
0.0866893 -0.0319227
0.089958 -0.0323136
0.0932854 -0.0327071
0.0966718 -0.0331032
0.100117 -0.0335025
0.103623 -0.0339051
0.107189 -0.0343111
0.110816 -0.0347208
0.114504 -0.0351341
0.118254 -0.035551
0.122067 -0.0359716
0.125942 -0.0363957
0.129882 -0.036823
0.133885 -0.0372532
0.137954 -0.0376862
0.142087 -0.0381212
0.146287 -0.038558
0.150553 -0.0389957
0.154886 -0.0394338
0.159287 -0.0398713
0.163755 -0.0403075
0.168292 -0.0407412
0.172898 -0.0411713
0.177573 -0.0415965
0.182318 -0.0420156
0.187132 -0.042427
0.192018 -0.0428291
0.196973 -0.0432202
0.202 -0.0435983
0.207086 -0.0439617
0.21222 -0.0443097
0.217399 -0.0446422
0.222624 -0.0449594
0.227892 -0.0452612
0.233204 -0.0455476
0.238559 -0.0458187
0.243956 -0.0460744
0.249394 -0.0463149
0.254871 -0.0465401
0.260388 -0.0467501
0.265943 -0.046945
0.271536 -0.0471248
0.277165 -0.0472896
0.282829 -0.0474396
0.288529 -0.0475746
0.294262 -0.047695
0.300028 -0.0478008
0.305826 -0.047892
0.311655 -0.0479688
0.317514 -0.0480313
0.323403 -0.0480796
0.329319 -0.048114
0.335263 -0.0481344
0.341233 -0.048141
0.347229 -0.0481341
0.353249 -0.0481137
0.359293 -0.04808
0.365359 -0.0480332
0.371447 -0.0479734
0.377555 -0.0479008
0.383683 -0.0478156
0.389829 -0.0477179
0.395993 -0.047608
0.402174 -0.047486
0.408371 -0.0473521
0.414582 -0.0472065
0.420806 -0.0470494
0.427044 -0.046881
0.433293 -0.0467015
0.439553 -0.0465111
0.445823 -0.04631
0.452101 -0.0460983
0.458387 -0.0458764
0.464679 -0.0456444
0.470978 -0.0454026
0.477281 -0.0451511
0.483588 -0.0448901
0.489897 -0.0446199
0.496208 -0.0443407
0.50252 -0.0440526
0.508831 -0.043756
0.515141 -0.0434509
0.521449 -0.0431378
0.527753 -0.0428166
0.534053 -0.0424878
0.540347 -0.0421514
0.546636 -0.0418077
0.552916 -0.0414569
0.559188 -0.0410992
0.565451 -0.0407348
0.571704 -0.040364
0.577945 -0.0399869
0.584174 -0.0396037
0.590389 -0.0392147
0.59659 -0.0388201
0.602776 -0.0384201
0.608945 -0.0380148
0.615097 -0.0376045
0.62123 -0.0371894
0.627344 -0.0367697
0.633439 -0.0363455
0.639511 -0.0359171
0.645562 -0.0354847
0.651589 -0.0350485
0.657592 -0.0346086
0.663571 -0.0341652
0.669523 -0.0337186
0.675448 -0.033269
0.681345 -0.0328164
0.687213 -0.0323612
0.693051 -0.0319034
0.698859 -0.0314433
0.704635 -0.0309811
0.710378 -0.0305169
0.716088 -0.0300509
0.721764 -0.0295833
0.727404 -0.0291143
0.733008 -0.0286441
0.738574 -0.0281728
0.744103 -0.0277006
0.749593 -0.0272276
0.755043 -0.0267541
0.760452 -0.0262803
0.76582 -0.0258062
